uncivil,civil,is_toxic,Sentence_similarity
", doesn't it help future users to have this page contain the answer rather than force them to probe other users?    - [Project's support policy](https://docs.bigbluebutton.org/2.2/getting-help.html#introduction)    - It might help, yes. But again, the information you're looking for might be already available in the recommended support mediums. By ""probing the mailing list <x>"" I do not necessarily mean ""open a new thread in the mailing list"". The first thing to do would be searching the lists (exactly lik",", doesn't it help future users to have this page contain the answer rather than force",0,0.16666666666666663
"the first time I thought I'd completely lost important information (because I do other stuff while I'm using my phone, I didn't see the message).  Above all, I don't even see an option to disable this ""feature"".",The first time I thought I'd completely lost important information (because I do other stuff,0,0.4312796208530806
@user this is freaking massive. Seems like each and every signal instance will be utterly destroyed by  LOS upgrade? Sounds like a PR disaster for Signal.,@user this is massive. Seems like each and every signal instance will be completely destroyed,0,0.551948051948052
"Tiles sucks. <a href=""https://www.eclipse.org/nebula/widgets/gallery/gallery.php"">Nebula Gallery</a> seems to be more adaptable.","Tiles are not adaptable. <a href=""https://www.eclipse",0,0.1875
"Featuring XMR and ETH alongside BTC is a mistake, plain and simple. Using the term ""crypto"" is even worse. These are the exact same things CEXes did years ago as they recognized the profit opportunity in shitcoining. The 90% of people who use Bisq for trading fiat will recognize it immediately and hate it. Once this kind of damage is done, no code changes can revert it.  It seems the core reason for this proposal in the first place is to address XMR users who don't know Bisq trades XMR...this strikes me a","Featuring XMR and ETH alongside BTC is a mistake, plain and simple. Using",0,0.14313725490196083
"@user  > > Could you share the error files with me?  Absolutely. The zip file contains two 7Z files; the Mac one contains over 300mb of error output, the Windows one 100 times less, as I primarily use my Windows machines for .NET programming.  > > It would be best if you could send me some sketch which crashes the editor (I would of course keep it confidential). If you want to contact me directly my email is on my profile.  I can send you things, but the behavior is fairly agnostic toward any particular s",@user  > > Could you share the error files with me? Absolutely. The,0,0.13137254901960782
I couldn't reproduce the bug.,I couldn't reproduce the bug,0,0.9655172413793104
" name, rank) values (1, 'Joe', 'Worker Bee'); insert into es_is_not_a_db (id, name, rank) values (1, 'Bob', 'Worker Bee'); select COUNT(failures), SUM(failures), COALESCE(sum(failures), 0) from es_is_not_a_db;  Returns:  count | sum | coalesce -- | -- | -- 0 |   | 0","Name, rank) values (1, 'Joe', 'Worker Bee'); insert",0,0.18796992481203012
"Yep. It just needs a good, hard, loving kick in the face every now and then.","Yep. It just needs a good, hard, loving kick every now and then",0,0.8289473684210527
What are we going to do with this PR?,What are we going to do with this PR?,0,1.0
"e whole system into a uber-FUBAR state - Elasticsearch complaining about it cannot write logs, sent via rsyslog to our Logstashes; Elasticsearch writing millions of `data/write`s into audit-logs, which then are scraped by filebeat...  This means that Filebeat is never able to keep up with scraping all needed logs from that audit.json.  We need to be able to filter events **before** they get written to the logfile easily. Also I observed high CPU usage by Filebeat already, only with this meager `processors",e whole system into a uber-FUBAR state - Elasticsearch complaining about it,0,0.1470588235294118
"I'm happy with this direction and think we should do it. We can always move things around later. I vote @user crams some NORELEASEs in it and merges it and we open issues for things like the version number (#18741), and whatever else we see. We can resolve them as we can resolve them. Getting this in soon lets more folks work in parallel to improve stuff and lets me start using it for stuff like reindex from remote. We're early enough in the 5.0 release cycle still this should be safe.  I'm happy to work ",I'm happy with this direction and think we should do it. We can always move,0,0.1470588235294118
"t lets it run. Fucking awesome guys. 2. attempts to index anything with threads > 1 results in RejectedExecutionException/TransportReplicationAction/nonsense. If me, my brother, mike, and ryan cant figure the shit out, users have no fucking hope. 3. after discussing with ryan and nik, the idea is, lets try master, it might be better. master neither runs nor compiles on freebsd, because gradle 2.4 just fails in strange ways. doesnt fail with ""you need at least gradle 2.x"", just fails in a strange way. fuck",t lets it run. So awesome guys. 2. attempts to index anything with threads,0,0.14117647058823535
This looks so much awesomer! you rock! :),This looks so much awesomer! you rock,0,0.9024390243902439
"ged how default programs are set in W10 and made it significantly harder to change the default browser from Edge, and even then Edge is still sometimes used. I'm just waiting for both companies to be hit with antitrust suits, but sadly that doesn't seem likely.  Actually, I'm not sure why it worked before, but playing with it now NewPipe won't open even with YouTube disabled when clicking a link in Chrome. It works in other browser's, though. Just more antitrust crap. Oh well, NewPipe's much better anyway",I'm not sure how default programs are set in W10 and made it significantly harder,0,0.1215686274509804
"ist ADD ./*.patch ./ RUN git apply github_7135.patch RUN chmod +x /bazel-${BAZEL_VERSION}-dist/compile.sh ENV JAVA_VERSION='' ENV EXTRA_BAZEL_ARGS=""--host_javabase=@local_jdk//:jdk"" RUN bash /bazel-${BAZEL_VERSION}-dist/compile.sh ```",ist ADD./*.patch./ RUN git apply github_7135.patch RUN,0,0.23076923076923073
nnectionService.register(RemoteDomainConnectionService.java:287) [Host Controller]       at org.jboss.as.host.controller.DomainModelControllerService.connectToDomainMaster(DomainModelControllerService.java:1000) [Host Controller]       at org.jboss.as.host.controller.DomainModelControllerService.boot(DomainModelControllerService.java:712) [Host Controller]       at org.jboss.as.controller.AbstractControllerService$1.run(AbstractControllerService.java:417) [Host Controller]       at java.lang.Thread.run(Th,nnectionService.register(RemoteDomainConnectionService.java:287) [,0,0.12941176470588234
"Yea, I understand. What travis-ci means by ""failed"" is ""anything that was not a 100% pass"", whereas I think a number of people see ""holy crap I broke the build"". Sadly there are a number of cases where we (quite sanely, I like to think) would prefer to have a greyed-out ""this build didn't make sense for some reason, but that's probably ok""","Yea, I understand. What travis-ci means by ""failed"" is",0,0.15835777126099704
